Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_13_299.jpg;15;0;0;0;104.0525;190.2834;359.8567;215.6189;359.8367
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_13_349.jpg;15;0;0;0;104.0525;190.2834;359.8696;217.4189;359.8342
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_13_400.jpg;15;0;0;0;104.0525;190.2834;359.8894;220.119;359.8319
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_13_449.jpg;15;0;0;0;104.0525;190.2834;359.9027;221.919;359.8313
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_13_499.jpg;15;0;0;0;104.0525;190.2834;359.9229;224.6191;359.8315
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_13_549.jpg;15;0;0;0;104.0525;190.2834;359.9362;226.4191;359.8323
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_13_599.jpg;15;0;0;0;104.0525;190.2835;359.9561;229.1192;359.8346
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_13_649.jpg;15;0;0;0;104.0525;190.2835;359.969;230.9192;359.8368
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_13_699.jpg;15;0;0;0;104.0525;190.2835;359.988;233.6193;359.8408
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_13_749.jpg;15;0;0;0;104.0525;190.2835;0.0001996063;235.4193;359.8441
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_13_799.jpg;15;0;0;0;104.0526;190.2835;0.01774781;238.1194;359.8496
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_13_849.jpg;14.23935;0;0;0;104.0526;190.2835;0.02897738;239.8737;359.8537
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_13_899.jpg;12.01134;0;0;0;104.0526;190.2835;0.04559891;242.1693;359.8608
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_13_949.jpg;9.740501;0.1016658;0;0;104.0527;190.2836;0.05453002;242.8074;359.868
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_13_998.jpg;7.504502;0;0.2507324;0;104.0528;190.284;0.06512141;242.7872;359.8783
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_14_049.jpg;5.256604;0;0.4005923;0;104.0528;190.284;0.07672308;242.7872;359.887
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_14_098.jpg;3.011681;0;0.5502538;0;104.0528;190.284;0.09181048;242.7872;359.901
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_14_149.jpg;0.7597744;0;0.7003809;0;104.0528;190.284;0.1002857;242.7872;359.9108
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_14_199.jpg;0;0;0.851194;0;104.0528;190.284;0.1105968;242.7872;359.9259
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_14_249.jpg;0;0;1;0;104.0528;190.284;0.1158732;242.7872;359.9361
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_14_299.jpg;0;0;1;0;104.0528;190.284;0.1214353;242.7872;359.9513
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_14_349.jpg;0;0;1;0;104.0528;190.284;0.1236167;242.7872;359.9613
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_14_399.jpg;0;0;1;0;104.0528;190.284;0.1247017;242.7871;359.9757
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_14_449.jpg;0;0;1;0;104.0528;190.284;0.1240413;242.7871;359.985
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_14_498.jpg;0;0;0;0;104.0528;190.284;0.1211224;242.7871;-0.001999322
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_14_549.jpg;0;0;0;0;104.0528;190.284;0.1179893;242.7871;0.006079241
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_14_599.jpg;0;0;0;0;104.0528;190.284;0.111691;242.787;0.01717051
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_14_649.jpg;0;0.09977026;0;0;104.0526;190.2837;0.1140725;242.7891;0.02382486
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_14_699.jpg;0;0.249098;0;0;104.0523;190.2831;0.1204155;242.7251;0.03285773
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_14_749.jpg;0;0.3994628;0;0.0154423;104.0518;190.2822;0.1328362;242.6883;0.03808003
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_14_799.jpg;0;0.5495332;0;0.04219955;104.0503;190.2793;0.1900766;242.6259;0.04458053
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_14_849.jpg;0;0.6993353;0;0.0634477;104.0484;190.2757;0.2632616;242.6674;0.04778483
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_14_899.jpg;0;0.848498;0;0.08948291;104.0445;190.2685;0.4035961;242.5945;0.04427979
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_14_949.jpg;0;1;0;0.1126297;104.0411;190.2623;0.5152588;242.5443;0.03184579
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_14_999.jpg;0;1;0;0.1793188;104.0341;190.2491;0.743539;242.6847;-0.00374646
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_15_048.jpg;0;1;0;0.2006498;104.0293;190.2394;0.8865448;242.6945;359.9887
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_15_098.jpg;0;1;0;0.2692;104.0202;190.221;1.147811;242.7864;-0.002401266
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_15_149.jpg;0;1;0;0.2920272;104.0135;190.2081;1.290711;242.6932;0.0002911306
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_15_199.jpg;0;1;0;0.3511756;104.0039;190.1894;1.287328;242.7025;-0.004467404
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_15_249.jpg;0;1;0;0.3762712;103.9978;190.1773;1.171328;242.7281;-0.001854357
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_15_298.jpg;0;1;0;0.4328634;103.9864;190.1551;1.075195;242.8162;-0.0009991177
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_15_349.jpg;0;1;0;0.4730566;103.978;190.1389;1.037299;242.8487;-0.0003972032
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_15_398.jpg;0;1;0;0.5071051;103.9636;190.1112;1.042667;242.7554;0.0003951491
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_15_448.jpg;0;1;0;0.5378193;103.953;190.0908;1.077891;242.7705;-0.000553023
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_15_499.jpg;0;1;0;0.6076589;103.9357;190.0573;1.17134;242.8392;-0.0002184516
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_15_549.jpg;0;1;0;0.629482;103.9235;190.0338;1.227708;242.7387;-0.0001151792
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_15_599.jpg;0;1;0;0.6619066;103.9048;189.9976;1.242526;242.7331;-0.001662742
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_15_649.jpg;0;1;0;0.7117056;103.8916;189.9722;1.237518;242.7915;-0.0008794053
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_15_698.jpg;0;1;0;0.7698605;103.8707;189.9317;1.220077;242.8358;-0.001086833
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_15_749.jpg;0;1;0;0.7993714;103.8558;189.903;1.208223;242.8381;-0.0009043207
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_15_799.jpg;0;1;0;0.8331574;103.8327;189.8584;1.187684;242.8432;-0.0005421826
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_15_849.jpg;0;1;0;0.8842273;103.8162;189.8266;1.205322;242.8065;-0.0007332336
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_15_898.jpg;0;1;0;0.9307109;103.7903;189.7765;1.230161;242.847;-0.000986496
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_15_949.jpg;0;1;0;0.9633482;103.7722;189.7417;1.240477;242.845;-0.0009216513
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_15_998.jpg;0;1;0;1.017821;103.7443;189.6877;1.237375;242.8382;-0.000890827
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_16_048.jpg;0;1;0;1.049908;103.7249;189.6504;1.227321;242.8334;-0.0008416938
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_16_098.jpg;0;1;0;1.088028;103.6949;189.5923;1.214413;242.8331;-0.000131484
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_16_148.jpg;0;1;0;1.121079;103.674;189.5521;1.220125;242.8735;-0.001254851
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_16_199.jpg;0;1;0;1.168207;103.6418;189.4898;1.221076;242.8853;-0.0008614665
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_16_248.jpg;0;1;0;1.201677;103.6195;189.4468;1.225427;242.8535;-0.0005557202
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_16_298.jpg;0;1;0;1.249197;103.585;189.3802;1.230545;242.8178;-0.0007015634
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_16_348.jpg;0;1;0;1.278459;103.5613;189.3344;1.234494;242.7977;-0.0006891019
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_16_398.jpg;0;1;0;1.325895;103.5247;189.2637;1.234556;242.7845;-0.0009037423
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_16_448.jpg;0;1;0;1.359651;103.4995;189.2151;1.237867;242.7654;-0.0008356659
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_16_498.jpg;0;1;0;1.405235;103.4605;189.1402;1.242549;242.7488;-0.0009256548
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_16_548.jpg;0;1;0;1.437877;103.4338;189.0888;1.246556;242.7365;-0.0009091638
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_16_599.jpg;0;1;0;1.48484;103.3927;189.0097;1.248924;242.7237;-0.0009368656
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_16_648.jpg;0;1;0;1.515937;103.3645;188.9556;1.252662;242.7152;-0.0009508776
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_16_698.jpg;0;1;0;1.562592;103.3212;188.8724;1.257628;242.7024;-0.0009656636
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_16_748.jpg;0;1;0;1.592564;103.2915;188.8156;1.258731;242.6977;-0.000977006
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_16_798.jpg;0;1;0;1.638992;103.246;188.7282;1.262965;242.6848;-0.0009943543
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_16_848.jpg;0;1;0;1.66977;103.215;188.6687;1.265082;242.6774;-0.0009780227
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_16_898.jpg;0;1;0;1.715687;103.1673;188.5773;1.269209;242.6682;-0.001005432
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_16_948.jpg;1.492914;1;0;1.747169;103.1349;188.5149;1.273631;242.6864;-0.001087042
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_16_998.jpg;3.735824;1;0;1.791414;103.0864;188.4188;1.277315;242.9308;-0.00276203
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_17_048.jpg;5.993162;1;0;1.822157;103.0545;188.353;1.274327;243.2533;-0.001023794
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_17_098.jpg;8.23814;1;0;1.865577;103.0079;188.2513;1.267178;244.0125;0.02075335
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_17_147.jpg;10.48846;1;0;1.894134;102.9779;188.1816;1.256013;244.6941;0.04656902
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_17_198.jpg;12.73848;1;0;1.93541;102.9352;188.0745;1.204603;246.0061;0.09475256
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_17_248.jpg;10.48408;1;0;1.963988;102.9077;188.0014;1.15677;246.9251;0.1261045
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_17_298.jpg;8.235682;1;0;2.010168;102.8666;187.8891;1.096521;248.0945;0.1646106
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_17_348.jpg;5.986455;1;0;2.040278;102.8389;187.8126;1.066093;248.7178;0.1793177
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_17_398.jpg;3.735989;1;0;2.085902;102.7964;187.6953;1.045399;249.3795;0.1826544
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_17_448.jpg;1.491214;1;0;2.115266;102.7673;187.6153;1.05524;249.6481;0.1749477
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_17_498.jpg;0;1;0;2.158505;102.7218;187.4931;1.106034;249.7701;0.1389265
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_17_548.jpg;0;1;0;2.186603;102.6907;187.4101;1.154534;249.7738;0.1018035
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_17_598.jpg;2.258483;1;0;2.229988;102.6438;187.2832;1.234987;249.8756;0.04229059
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_17_648.jpg;4.492488;1;0;2.258888;102.6133;187.1969;1.286947;250.1055;0.01413268
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_17_698.jpg;6.744469;1;0;2.301003;102.5693;187.0651;1.334649;250.7652;-0.003723971
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_17_748.jpg;4.491823;1;0;2.330082;102.5406;186.9759;1.342019;251.2636;359.9933
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_17_798.jpg;2.239492;1;0;2.375014;102.4972;186.8404;1.324394;251.7957;-0.004887024
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_17_847.jpg;0;1;0;2.40579;102.4675;186.7486;1.321419;251.9659;-0.002790501
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_17_898.jpg;0;1;0;2.447687;102.4216;186.6089;1.329177;252.0249;-0.001660103
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_17_947.jpg;0;1;0;2.476754;102.3906;186.5144;1.33124;252.0273;-0.001381672
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_17_997.jpg;0;1;0;2.519787;102.3433;186.3706;1.335937;252.0202;-0.001309885
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_18_048.jpg;0;1;0;2.548403;102.3112;186.2734;1.339614;252.0134;-0.001337749
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_18_097.jpg;0;1;0;2.591231;102.2626;186.1257;1.341013;252.0038;-0.001351213
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_18_148.jpg;0;1;0;2.619998;102.2297;186.0258;1.338332;251.9946;-0.001321215
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_18_197.jpg;0.7540041;1;0;2.663017;102.1797;185.8739;1.343249;251.9962;-0.001274447
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_18_248.jpg;3.005375;1;0;2.690411;102.1465;185.7711;1.348004;252.1036;-0.002244472
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_18_298.jpg;5.248026;1;0;2.731385;102.0981;185.6145;1.342603;252.5702;0.000280515
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_18_348.jpg;7.488663;1;0;2.759337;102.0673;185.5084;1.331519;253.0892;0.0206234
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_18_397.jpg;9.745724;1;0;2.798127;102.0243;185.3468;1.289216;254.2143;0.08160717
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_18_448.jpg;11.98874;1;0;2.823819;101.9982;185.2377;1.226758;255.2092;0.1363673
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_18_498.jpg;14.2493;1;0;2.861227;101.9641;185.072;1.08541;257.0219;0.2615866
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_18_548.jpg;13.49539;1;0;2.884698;101.9446;184.9603;0.9553481;258.3742;0.3637555
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_18_598.jpg;11.26254;1;0;2.925651;101.9187;184.7906;0.7386742;260.2414;0.5280576
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_18_647.jpg;9.000809;1;0;2.95306;101.9032;184.6759;0.5939994;261.2868;0.6387681
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_18_698.jpg;6.765197;1;0;2.993728;101.882;184.5013;0.3950237;262.5515;0.8003283
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_18_747.jpg;4.492377;1;0;3.020859;101.8684;184.3832;0.272331;263.175;0.883699
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_18_798.jpg;2.247269;1;0;3.061695;101.8487;184.2034;0.1219519;263.7994;0.976389
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_18_848.jpg;0.006133206;1;0;3.088263;101.8354;184.0816;0.05040871;263.9896;1.006586
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_18_898.jpg;0;1;0;3.128022;101.8152;183.8958;0.005272923;264.076;1.026242
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_18_948.jpg;0;1;0;3.153977;101.8017;183.77;0.01359019;264.0893;1.023073
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_18_998.jpg;0;1;0;3.192334;101.7811;183.5786;0.06928993;264.0846;0.9851613
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_19_048.jpg;0;1;0;3.218542;101.7672;183.4493;0.1256388;264.0756;0.9338447
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_19_098.jpg;0;1;0;3.258189;101.7462;183.2528;0.2490159;264.0654;0.8377502
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_19_147.jpg;1.483178;1;0;3.283684;101.7324;183.1202;0.3483211;264.1099;0.7647558
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_19_198.jpg;3.73878;1;0;3.322583;101.7132;182.919;0.5104085;264.3989;0.6629577
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_19_247.jpg;5.983796;1;0;3.348241;101.7021;182.7835;0.6170136;264.816;0.6111629
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_19_298.jpg;8.247766;1;0;3.385999;101.6886;182.5788;0.7412835;265.777;0.5456828
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_19_347.jpg;10.4839;1;0;3.410631;101.6825;182.4416;0.7849485;266.6758;0.5167606
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_19_398.jpg;12.73931;1;0;3.44762;101.6789;182.2349;0.7899945;268.3718;0.5186576
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_19_447.jpg;14.99726;1;0;3.47009;101.6809;182.0968;0.7483211;269.7488;0.5608077
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_19_498.jpg;15;1;0;3.504124;101.6907;181.8895;0.6144017;272.0287;0.6734996
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_19_547.jpg;15;1;0;3.52721;101.7016;181.7511;0.4839582;273.5892;0.7807113
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_19_597.jpg;13.51764;1;0;3.56147;101.7244;181.5435;0.2376442;275.8789;0.982057
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_19_647.jpg;11.25571;1;0;3.5855;101.7431;181.4048;0.05174776;277.2306;1.126007
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_19_697.jpg;9.010533;1;0;3.619934;101.7747;181.1938;359.8668;278.8388;1.266278
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_19_747.jpg;6.757426;1;0;3.636986;101.7971;181.0498;359.8945;279.6072;1.240591
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_19_797.jpg;4.503673;1;0;3.670344;101.8345;180.8304;0.03349981;280.5942;1.108898
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_19_847.jpg;2.251045;1;0;3.701763;101.8618;180.6838;0.08964001;281.062;1.021402
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_19_897.jpg;0.01225568;1;0;3.740172;101.905;180.4621;0.1775078;281.4396;0.8887488
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_19_947.jpg;0;1;0;3.765625;101.9348;180.3128;0.2592457;281.5303;0.8045221
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_19_997.jpg;0;1;0;3.802694;101.9804;180.0865;0.4155639;281.5756;0.6773195
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_20_047.jpg;0;1;0;3.827385;102.0113;179.9341;0.5386077;281.5803;0.5887887
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_20_097.jpg;0;1;0;3.8644;102.058;179.7033;0.7448265;281.5706;0.4490757
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_20_147.jpg;0;1;0;3.889084;102.0894;179.548;0.8930065;281.5569;0.3517517
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_20_197.jpg;0;1;0;3.925999;102.1366;179.3131;1.121275;281.5259;0.1974641
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_20_247.jpg;0;1;0;3.950351;102.1681;179.1553;1.267094;281.5008;0.08385397
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_20_297.jpg;0;1;0;3.987757;102.2168;178.9177;1.454076;281.4971;359.9935
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_20_347.jpg;0;1;0;4.012832;102.2499;178.7596;1.485187;281.4997;-0.005582059
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_20_397.jpg;0;1;0;4.057129;102.2989;178.5214;1.463173;281.4683;-0.002204735
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_20_447.jpg;0;1;0;4.082315;102.3312;178.3613;1.447031;281.4507;-0.001916973
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_20_497.jpg;0;1;0;4.119182;102.3798;178.119;1.438912;281.4291;-0.00178136
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_20_547.jpg;0;1;0;4.143671;102.4122;177.956;1.443146;281.4149;-0.001609861
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_20_597.jpg;0;1;0;4.180319;102.4611;177.7095;1.461632;281.3913;-0.00135949
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_20_647.jpg;0;1;0;4.204357;102.4938;177.544;1.46859;281.374;-0.001906075
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_20_697.jpg;0;1;0;4.241855;102.543;177.2942;1.467281;281.3552;-0.001445246
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_20_747.jpg;0;1;0;4.266798;102.5759;177.1263;1.472974;281.3406;-0.001278949
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_20_797.jpg;0;1;0;4.303063;102.6256;176.8727;1.472877;281.3173;-0.001411474
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_20_847.jpg;0;1;0;4.327869;102.659;176.7024;1.47894;281.3011;-0.001304013
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_20_897.jpg;0;1;0;4.36394;102.7092;176.4453;1.478689;281.2767;-0.001411264
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_20_947.jpg;0;1;0;4.388614;102.7428;176.2725;1.484284;281.2601;-0.001315733
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_20_997.jpg;0;1;0;4.424839;102.7936;176.0117;1.486306;281.2333;-0.001854473
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_21_047.jpg;0;1;0;4.449038;102.8276;175.8366;1.49036;281.2174;-0.001350847
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_21_097.jpg;0.7488126;1;0;4.485065;102.8788;175.5723;1.48983;281.2014;-0.001889586
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_21_147.jpg;2.998447;1;0;4.509079;102.9137;175.395;1.487441;281.2958;-0.002680245
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_55_21_197.jpg;3.754871;1;0;4.544222;102.968;175.1279;1.475271;281.6645;-0.004255765
